year,cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
2000,95.1,1.0515247108307046,Saint-Hilaire,PPSA,255,273,0.01048898475160141,17664150,18574290.220820192,69271.17647058824,72840.353807138,58037.0,21930,3700,29051,0,0,76906,10005,0,8388,10000,0.0,0,0,218017.0,185279,17385,0,10000,3150,0,0,2203,218017
2000,95.1,1.0515247108307046,Saint-Isidore,PPSA,912,903,0.01137306440571246,23848102,25076868.55941115,26149.234649122805,27496.566402863104,132922.0,78432,54500,0,0,1200,124991,28500,0,11697,20000,83016.0,18725,0,553983.0,271226,91934,177061,0,13674,0,0,88,553983
2000,95.1,1.0515247108307046,Saint-Louis-de-Kent,PPSA,1015,1009,0.01315600809635134,32869621,34563218.717139855,32383.863054187193,34052.43223363532,142735.0,87290,73736,0,0,0,132629,38170,0,25554,219423,45307.0,1900,1124,767868.0,432433,145340,49538,112100,500,0,27957,0,767868
2000,95.1,1.0515247108307046,Saint-Léolin,PPSA,858,856,0.01397914600639556,14521631,15269853.838065196,16924.977855477857,17797.03244529743,96782.0,73788,36500,0,0,0,63000,30000,0,3500,6000,22837.0,0,0,332407.0,203000,109870,8079,0,7000,0,0,4458,332407
2000,95.1,1.0515247108307046,Saint-Léonard,PPSA,1450,1545,0.01432199697281608,36961745,38866188.22292324,25490.858620689654,26804.267739947063,182956.0,124700,39573,20000,255216,500,155440,46599,0,11219,197323,113603.0,53408,0,1200537.0,529366,221308,316754,71200,52050,1600,0,8259,1200537
2000,95.1,1.0515247108307046,Saint-Quentin,PPSA,2424,2269,0.01095000265967162,78017150,82036961.09358571,32185.29290429043,33843.630814185526,307862.0,236110,72470,12000,0,2650,246415,97200,0,32195,177883,89845.0,221320,0,1495950.0,854288,219148,60141,21100,102031,47000,189000,3242,1495950
2000,95.1,1.0515247108307046,Sainte-Anne-de-Madawaska,PPSA,1273,1341,0.01311847134761999,29942818,31485613.038906418,23521.459544383346,24733.395945723816,116889.0,109478,45000,60000,106782,0,129700,20000,0,20019,60700,70500.0,0,10480,749548.0,392804,147832,145512,21000,11400,0,31000,0,749548
2000,95.1,1.0515247108307046,Sainte-Marie-Saint-Raphaël,PPSA,1185,1201,0.01389999935646761,23308850,24509831.75604627,19669.915611814347,20683.402325777442,151381.0,101910,32420,0,0,375,119658,58348,0,5618,8773,45864.0,1848,0,526195.0,323993,153199,41941,0,4500,0,0,2562,526195
2000,95.1,1.0515247108307046,Salisbury,PPSA,1878,1805,0.008950328700666765,73174631,76944932.70241852,38964.1272630458,40971.742653045,156435.0,162000,74000,0,1900,4000,304300,54900,0,24500,38000,78100.0,0,0,898135.0,654937,115932,71000,0,6500,0,48000,1766,898135
2000,95.1,1.0515247108307046,Shediac,PPSA,4664,4343,0.01431288466260584,201995200,212402944.26919034,43309.43396226415,45540.940023411305,381909.0,747580,270851,205000,0,11000,676775,168065,0,223212,495390,721984.0,1,63624,3965391.0,2891134,706855,180897,127562,58942,0,1,0,3965391
2000,95.1,1.0515247108307046,Shippagan,PPSA,2862,2760,0.01358199949593172,132918500,139767087.276551,46442.52271139064,48835.46026434347,588750.0,370500,87500,125000,5000,5000,463300,142000,0,93200,465550,287500.0,30000,0,2663300.0,1805299,425313,82062,149000,57600,0,100000,44026,2663300
2000,95.1,1.0515247108307046,St. Martins,PPSA,386,411,0.01253851922128821,12068650,12690483.701366983,31265.932642487045,32876.90078074348,48513.0,33196,62997,0,1000,0,34745,28330,2317,8250,21623,4710.0,8700,699,255080.0,151323,33764,68993,1000,0,0,0,0,255080
2000,95.1,1.0515247108307046,St. Stephen,PPSA,4961,4931,0.01435030292240166,212315100,223254574.13249213,42796.835315460594,45001.929879558986,462810.0,891986,478802,125000,0,29380,1196580,296400,0,149250,384653,424503.0,60000,182615,4681979.0,3046786,766626,175708,67130,99118,330811,195800,0,4681979
2000,95.1,1.0515247108307046,Stanley,PPSA,426,429,0.01193160054104057,18224881,19163912.723449003,42781.410798122066,44985.71061842489,63592.0,36894,55296,0,0,500,63410,19800,0,1000,12200,0.0,47798,15941,316431.0,217452,20967,30000,23712,24300,0,0,0,316431
2000,95.1,1.0515247108307046,Sussex,PPSA,4293,4132,0.01312234633951004,217552557,228761889.58990538,50676.11390635919,53287.1860214082,428300.0,678300,177900,50000,2300,25900,1073200,234300,0,100700,612600,356100.0,104300,0,3843900.0,2854800,477014,122400,188800,50200,0,150100,586,3843900
2000,95.1,1.0515247108307046,Sussex Corner,PPSA,1337,1346,0.01083736078241559,41113700,43232071.50368034,30750.710545998503,32335.132014719777,101896.0,114982,33131,40000,4000,19826,119768,65676,0,3500,35306,35371.0,0,0,573456.0,445564,93174,7030,14810,2250,0,0,10628,573456
2000,95.1,1.0515247108307046,Tide Head,MPSA,1170,1156,0.01219300730410503,32548820,34225888.53838065,27819.504273504273,29252.89618665013,75974.0,100620,23755,3436,0,1750,111291,46049,0,11502,42768,40023.0,35300,0,492468.0,396868,93248,0,0,2050,0,0,302,492468
2000,95.1,1.0515247108307046,Tracadie-Sheila,PPSA,4773,4319,0.0125999991484502,211379300,222270557.30809677,44286.46553530274,46568.31286572319,392526.0,659000,119500,61000,0,0,697100,122092,0,148340,408500,531741.0,297927,0,3437726.0,2663379,550596,128321,8324,37900,1000,27500,20706,3437726
2000,95.1,1.0515247108307046,Tracy,PPSA,605,576,0.01229042531313116,12618115,13268259.726603577,20856.388429752067,21931.007812567896,39624.0,52030,17500,0,0,1700,79100,23000,0,1900,10000,0.0,0,12858,237712.0,155082,71980,0,0,10650,0,0,0,237712
2000,95.1,1.0515247108307046,Woodstock,municipal,5092,4911,0.01340786298160407,228454229,240225267.08727658,44865.32384131972,47176.99667856964,373958.0,862625,296400,106000,22100,6500,915970,242200,0,85350,806748,380653.0,279000,5872,4383376.0,3063083,595768,219625,383400,63500,0,58000,0,4383376
2001,96.8,1.0330578512396695,Alma,PPSA,312,308,0.01172343044585913,14529365,15009674.586776862,46568.47756410256,48107.93136787456,48386.0,26832,22037,0,700,1200,76000,23339,100,3200,24142,2555.0,0,0,228491.0,170334,21648,10312,19000,200,6997,0,0,228491
2001,96.8,1.0330578512396695,Aroostook,PPSA,397,409,0.01200093412570136,8135950,8404907.02479339,20493.576826196473,21171.050440285617,24033.0,34142,8475,11024,0,0,28281,19172,0,0,500,8598.0,0,22825,157050.0,97639,41373,1938,0,6100,0,10000,0,157050
2001,96.8,1.0330578512396695,Atholville,MPSA,1376,1474,0.01100122181491377,132785251,137174846.0743802,96500.90915697675,99691.02185638095,305807.0,118336,79100,137328,2000,4800,324390,65167,0,101693,246591,152983.0,129300,296,1667791.0,1460800,132748,0,3700,70543,0,0,0,1667791
2001,96.8,1.0330578512396695,Baker-Brook,PPSA,629,649,0.01315000600375043,19246303,19882544.421487607,30598.255961844196,31609.768555624178,76334.0,54094,33331,47535,0,0,78445,14930,0,9700,12784,38531.0,2036,0,367720.0,253089,72351,36180,0,6100,0,0,0,367720
2001,96.8,1.0330578512396695,Balmoral,PPSA,1975,1949,0.01390001056004844,46136152,47661314.04958678,23360.076962025316,24132.31091118318,158775.0,169850,46052,169696,0,2500,214605,75569,0,10463,21249,83885.0,0,0,952644.0,641293,202526,90701,0,5636,0,0,12488,952644
2001,96.8,1.0330578512396695,Bas-Caraquet,PPSA,1775,1849,0.01353654728562772,40444139,41781135.33057851,22785.43042253521,23538.667791875218,204489.0,152650,33300,45000,0,4000,207709,51000,0,15729,50505,70945.0,0,0,835327.0,547474,224051,50425,100,11400,0,0,1877,835327
2001,96.8,1.0330578512396695,Bath,PPSA,629,653,0.01359997190604954,18480847,19091784.090909094,29381.314785373608,30352.597918774394,55114.0,54094,28169,20058,0,2000,90535,26826,0,16000,51269,12841.0,0,1052,357958.0,251339,49249,19220,33061,5089,0,0,0,357958
2001,96.8,1.0330578512396695,Bathurst,municipal,13815,14409,0.01600999947106234,719801273,743596356.4049587,52102.878972131744,53825.28819435098,1814339.0,3084801,1336854,449383,600,112150,3166461,260990,0,314834,2190056,2506817.0,83400,209509,15530194.0,11524018,2609303,141910,792430,262533,0,200000,0,15530194
2001,96.8,1.0330578512396695,Belledune,PPSA,2060,2125,0.009197634348860641,203136799,209852065.08264464,98610.09660194175,101869.93450613818,338067.0,177160,140290,24728,308239,7000,351460,137211,0,176977,262880,195580.0,143435,284,2263311.0,1868378,45364,318569,31000,0,0,0,0,2263311
2001,96.8,1.0330578512396695,Beresford,municipal,4720,4367,0.01468279211136377,133993452,138422987.6033058,28388.443220338984,29326.90415324275,364531.0,594999,73640,8000,300,22212,574129,177565,0,71914,276525,466381.0,200,0,2630396.0,1967398,502240,68193,89367,0,0,0,3198,2630396
2001,96.8,1.0330578512396695,Bertrand,PPSA,1379,1310,0.01310844279184649,29798200,30783264.46280992,21608.556925308196,22322.889385648963,108575.0,118594,26500,0,0,0,173900,61900,0,9050,49650,68655.0,0,15429,632253.0,390608,139373,76322,16200,5750,4000,0,0,632253
2001,96.8,1.0330578512396695,Blacks Harbour,PPSA,1148,1139,0.01430958812262695,45262938,46759233.47107439,39427.64634146341,40731.03960894982,166753.0,220926,70136,58000,1653,3835,141176,44950,0,35256,98411,69666.0,59275,0,970037.0,647694,166253,29500,62790,21680,0,42120,0,970037
2001,96.8,1.0330578512396695,Blackville,PPSA,957,938,0.01131449844004115,32678426,33758704.54545455,34146.73563218391,35275.553339032966,118926.0,156000,38475,0,1000,3500,115032,37795,0,5400,31000,500.0,9000,6034,522662.0,369740,80135,53131,0,19656,0,0,0,522662
2001,96.8,1.0330578512396695,Bouctouche,MPSA,2459,2364,0.01099999603456765,97089035,100298589.87603307,39483.13745424969,40788.3651386877,246082.0,272000,66796,25752,0,7825,332045,103484,0,103276,148011,81414.0,113980,0,1500665.0,1067979,189707,88879,100700,52413,0,0,987,1500665
2001,96.8,1.0330578512396695,Cambridge-Narrows,PPSA,634,534,0.01109997188648607,36373966,37576411.1570248,57372.18611987382,59268.787313919245,76551.0,54524,12500,0,2000,2000,175505,34565,2000,14000,5500,700.0,0,78891,458736.0,403750,43936,0,0,2500,8550,0,0,458736
2001,96.8,1.0330578512396695,Campbellton,MPSA,8404,8699,0.01562599994507683,322814605,333486162.19008267,38412.0186815802,39681.837480971284,1004551.0,1704267,452275,50000,3500,81283,1684726,351317,0,194177,1033178,1430139.0,1750,136146,8127309.0,5044301,1850436,333508,123000,364998,17500,393566,0,8127309
2001,96.8,1.0330578512396695,Canterbury,PPSA,415,422,0.01256356469707377,8080350,8347469.008264463,19470.722891566264,20114.38315244449,26510.0,35690,23100,0,0,3300,35066,21752,0,0,3000,19777.0,0,0,168195.0,101518,32692,31480,0,2400,0,0,105,168195
2001,96.8,1.0330578512396695,Cap-Pelé,PPSA,2242,2181,0.01200399524045785,80606913,83271604.33884299,35953.12801070473,37141.6611680834,305336.0,243000,69250,0,14345,0,226362,70091,0,51464,250777,242275.0,0,0,1472900.0,967605,212028,58728,108227,77653,0,45000,3659,1472900
2001,96.8,1.0330578512396695,Caraquet,PPSA,4653,4556,0.01399499875599151,196429528,202923066.1157025,42215.67332903503,43611.23277792876,709412.0,682520,96000,111000,2500,12350,703500,200000,0,275330,474350,525444.0,2000,0,3794406.0,2749031,609336,193701,80575,157300,2500,0,1963,3794406
2001,96.8,1.0330578512396695,Centreville,PPSA,559,529,0.01149974584665211,24886550,25709245.867768597,44519.767441860466,45991.49529117817,62827.0,48074,32000,0,0,4418,77286,30000,0,7000,30641,90888.0,0,13788,396922.0,286189,27077,63156,9000,11500,0,0,0,396922
2001,96.8,1.0330578512396695,Charlo,PPSA,1610,1597,0.01395605134888321,43998620,45453119.83471075,27328.33540372671,28231.751450130898,169700.0,138460,53000,15000,1000,4000,335495,84000,0,20000,19500,112151.0,0,0,952306.0,614047,213228,118974,0,0,0,4779,1278,952306
2001,96.8,1.0330578512396695,Chipman,PPSA,1518,1615,0.01229999549334602,55207256,57032289.256198354,36368.416337285904,37570.67803438627,265762.0,130548,75175,0,235771,2800,180367,50592,0,7800,143944,206669.0,0,4713,1304141.0,679049,165195,289202,12000,118206,16200,24289,0,1304141
2001,96.8,1.0330578512396695,Clair,PPSA,905,903,0.01036800678329971,37418957,38655947.314049594,41346.91381215469,42713.75393817635,118663.0,77830,64560,34742,0,1200,81105,52000,0,16174,72075,72482.0,5000,0,595831.0,387960,84081,31645,8000,81353,0,0,2792,595831
2001,96.8,1.0330578512396695,Dalhousie,PPSA,4500,4775,0.01452899329422535,301604379,311574771.6942149,67023.19533333334,69238.83815426998,623349.0,842903,570400,276480,0,12200,1317604,234665,0,169919,619120,789633.0,25000,0,5481273.0,4382008,765617,92792,116850,52600,10507,0,60899,5481273
2001,96.8,1.0330578512396695,Dieppe,MPSA,12497,10463,0.01499899959296209,818606796,845668177.6859505,65504.26470352885,67669.69494166203,1114394.0,2154450,1408135,581000,900,224121,2258036,371805,0,496160,2323440,2641338.0,592656,0,14166435.0,12278283,1018917,162195,230500,240200,0,0,236340,14166435
2001,96.8,1.0330578512396695,Doaktown,PPSA,986,1090,0.01170001572918823,43034643,44457275.82644629,43645.682555780935,45088.51503696378,127525.0,84796,47100,0,3000,2300,129818,44500,0,21028,92800,84320.0,0,39023,676210.0,503506,79584,17120,66700,9300,0,0,0,676210
2001,96.8,1.0330578512396695,Dorchester,MPSA,1179,848,0.01319005890953837,31054903,32081511.363636367,26340.03647158609,27210.781478911253,105971.0,101394,54200,22165,7200,650,88340,32808,2500,32455,39505,77853.0,0,9000,574041.0,409616,89705,35075,2545,5100,0,32000,0,574041
2001,96.8,1.0330578512396695,Drummond,municipal,983,1007,0.01184554482783459,33319700,34421177.68595041,33895.93082400814,35016.457462818325,112333.0,84538,65930,41600,4055,2120,55480,58590,0,11691,6915,44475.0,39629,0,527356.0,394690,53137,62647,5000,0,6500,5382,0,527356
2001,96.8,1.0330578512396695,Edmundston,municipal,17814,10835,0.01419528871728145,895362909,924961682.8512398,50261.75530481643,51923.30093472773,1374701.0,2608324,1112501,583360,329368,20000,4426343,872500,0,687541,2281666,2393902.0,500000,0,17190206.0,12709935,2593371,440719,586670,231765,31200,485451,111095,17190206
2001,96.8,1.0330578512396695,Eel River Crossing,PPSA,1446,1467,0.01209999247766038,34444071,35582717.97520661,23820.24273858921,24607.68877953431,120896.0,124356,58036,41535,0,1000,180919,58000,0,20851,12000,31023.0,16831,0,665447.0,416773,147519,58564,0,7855,31191,0,3545,665447
2001,96.8,1.0330578512396695,Florenceville-Bristol,PPSA,1414,1418,0.01147666650561354,107914698,111482126.03305787,76318.73974540312,78841.6732907057,241106.0,121604,76050,0,1000,11420,249931,74100,35490,42800,339677,175743.0,171811,0,1540732.0,1238501,35840,80639,39300,72600,61501,4000,8351,1540732
2001,96.8,1.0330578512396695,Fredericton,municipal,47154,47016,0.01386917449694548,3138633450,3242389927.6859508,66561.34050133605,68761.7153939422,13632650.0,7328649,6876995,1060612,0,470816,8751932,1387122,27815,3045779,2986854,1462643.0,8795922,0,55827789.0,43530255,6211671,676527,2951215,2303112,155009,0,0,55827789
2001,96.8,1.0330578512396695,Fredericton Junction,PPSA,736,714,0.01255938251818623,22723649,23474844.008264467,30874.523097826088,31895.168489489766,80742.0,63300,58440,17500,0,6300,150847,26000,0,18000,4000,5000.0,8000,0,438129.0,285395,82243,34900,0,525,0,9000,26066,438129
2001,96.8,1.0330578512396695,Gagetown,PPSA,660,607,0.01163398472407223,24198072,24998008.264462814,36663.74545454545,37875.77009767093,42440.0,56925,18250,0,0,4200,125755,31000,10000,6200,12000,34624.0,8000,11342,360736.0,281520,58009,13807,0,7400,0,0,0,360736
2001,96.8,1.0330578512396695,Grand Bay-Westfield,PPSA,4880,3613,0.01269972201317837,175700775,181509065.08264464,36004.25717213115,37194.48054972226,417516.0,475934,244680,0,5367,16172,828758,4189,0,112369,270441,313660.0,50000,0,2739086.0,2231351,364092,58539,4023,24050,45159,0,11872,2739086
2001,96.8,1.0330578512396695,Grand Falls/Grand-Sault,municipal,6133,6083,0.01386819227127222,294296612,304025425.6198347,47985.75118212946,49572.05700633209,688003.0,1178944,111977,63000,0,3000,1193406,212600,0,204276,457790,1036890.0,158230,0,5308116.0,4081362,653336,391582,95420,75600,0,0,10816,5308116
2001,96.8,1.0330578512396695,Grand Manan,PPSA,2577,2456,0.01099042387408928,92150313,95196604.33884299,35758.75552968568,36940.86315050174,284393.0,221622,60722,0,0,8250,308772,246855,0,19175,97809,24745.0,0,0,1272343.0,1012771,187599,12825,18575,14677,21969,329,3598,1272343
2001,96.8,1.0330578512396695,Grande-Anse,PPSA,965,981,0.01244999898061123,26976950,27868750.000000004,27955.38860103627,28879.53367875648,163935.0,82990,49745,0,0,0,157646,32500,0,14106,147552,67593.0,7000,3316,726383.0,335863,114935,166335,74000,4250,31000,0,0,726383
2001,96.8,1.0330578512396695,Hampton,MPSA,4081,3590,0.0117527696051524,141990276,146684169.42148763,34793.01053663318,35943.192703133456,304848.0,327200,156300,10000,133862,24500,610300,118500,0,39600,283960,252844.0,181260,0,2443174.0,1668779,289096,340162,55914,29125,0,30260,29838,2443174
2001,96.8,1.0330578512396695,Hartland,PPSA,892,890,0.01446991477556973,41297548,42662756.198347114,46297.69955156951,47828.20201608421,95306.0,158815,46950,25470,3000,4000,153750,45200,0,64885,212895,92529.0,3500,23391,929691.0,597572,129740,65386,54500,62900,0,19593,0,929691
2001,96.8,1.0330578512396695,Harvey,PPSA,383,372,0.01004843498676124,11946736,12341669.421487605,31192.522193211487,32223.679951664766,27672.0,34000,9800,0,0,1150,45535,10000,0,1150,400,7430.0,0,13233,150370.0,120046,17774,0,0,12550,0,0,0,150370
2001,96.8,1.0330578512396695,Hillsborough,PPSA,1272,1239,0.01288291728718634,36497634,37704167.35537191,28693.10849056604,29641.64100265087,142290.0,109392,51220,7320,750,13700,203827,42512,7500,9700,126750,34350.0,54371,0,803682.0,470196,145512,45267,88600,300,0,41675,12132,803682
2001,96.8,1.0330578512396695,Kedgwick,PPSA,1221,1118,0.01377954212626946,31756135,32805924.586776864,26008.300573300574,26868.079104649358,96080.0,105006,61544,10000,2000,0,123146,58000,7500,8830,139856,103392.0,0,0,715354.0,437585,145985,89059,27200,11980,0,0,3545,715354
2001,96.8,1.0330578512396695,Lac Baker,PPSA,226,229,0.01253810819130974,4797853,4956459.710743803,21229.438053097347,21931.237658158418,17270.0,19436,25000,0,0,0,29440,11000,0,1750,20000,134.0,0,3150,127180.0,60156,31884,30040,5000,100,0,0,0,127180
2001,96.8,1.0330578512396695,Lamèque,PPSA,1671,1687,0.01366894138945888,61976343,64025147.727272734,37089.37342908438,38315.468418475604,270183.0,143706,73630,30000,0,2000,186991,68051,0,66046,168209,179581.0,0,0,1188397.0,847151,162235,120318,17850,39527,0,0,1316,1188397
2001,96.8,1.0330578512396695,Le Goulet,PPSA,1029,1087,0.01454668507176649,14923400,15416735.537190083,14502.81827016521,14982.250279096292,112900.0,88500,13000,0,500,2300,82800,34700,0,2800,2375,12436.0,0,0,352311.0,217086,98508,15582,0,8704,0,9800,2631,352311
2001,96.8,1.0330578512396695,Maisonnette,PPSA,675,675,0.01250246837562907,16716459,17269069.214876033,24765.124444444446,25583.80624426079,88856.0,58058,47762,0,500,0,65300,25000,0,4993,1000,28690.0,0,0,320159.0,208997,68360,10160,0,1500,0,0,31142,320159
2001,96.8,1.0330578512396695,McAdam,PPSA,1570,1600,0.01526542275335527,32266450,33333109.504132234,20551.87898089172,21231.27993893773,165050.0,212030,35575,5160,0,3400,166098,45250,0,13650,48800,61997.0,0,43824,800834.0,492561,257752,14121,2000,34400,0,0,0,800834
2001,96.8,1.0330578512396695,Meductic,PPSA,236,248,0.009299092509248817,9487700,9801342.975206614,40202.1186440678,41531.11430172294,17198.0,20296,22900,0,0,0,22950,11100,0,400,15400,13232.0,0,0,123476.0,88227,10219,20000,4500,0,0,0,530,123476
2001,96.8,1.0330578512396695,Memramcook,PPSA,4904,4678,0.01298595532339522,127259178,131466092.97520663,25950.07707993475,26807.930867701187,326643.0,390000,104355,20292,5000,13280,676395,195232,0,74937,310250,144927.0,3500,0,2264811.0,1652582,429245,2300,149100,27400,0,2390,1794,2264811
2001,96.8,1.0330578512396695,Millville,PPSA,321,334,0.01168916854182293,7199400,7437396.694214877,22428.03738317757,23169.4601065884,29840.0,27606,19850,0,800,50,22300,14800,0,4750,5200,8333.0,1500,0,135029.0,84155,25854,21781,1700,400,0,0,1139,135029
2001,96.8,1.0330578512396695,Minto,PPSA,3056,3096,0.01140003895161038,85911724,88751780.99173555,28112.475130890052,29041.813151745926,176882.0,313000,120000,0,1000,30000,349710,134000,1000,37717,196000,39650.0,110000,2164,1511123.0,979397,322181,127897,48000,33648,0,0,0,1511123
2001,96.8,1.0330578512396695,Miramichi,municipal,19241,21432,0.01439087894610437,1180732328,1219764801.6528926,61365.43464476898,63394.04405451341,1956786.0,3482432,1814508,629442,510016,46000,4497587,534990,0,665896,3012508,1837971.0,1766452,0,20754588.0,16991776,2376902,511070,480950,152000,0,231667,10223,20754588
2001,96.8,1.0330578512396695,Moncton,MPSA,59313,57010,0.01572100003326448,3098049545,3200464405.991736,52232.21797919512,53958.902871069346,9075313.0,12019855,8325118,1962324,7926,869538,10711082,1832943,0,2459629,9028906,10405703.0,0,0,66698337.0,48704437,11795824,705329,3871222,1484088,0,46555,90882,66698337
2001,96.8,1.0330578512396695,Nackawic,PPSA,1167,1224,0.01225773967486887,113709137,117468116.7355372,97437.1353898886,100658.19771682708,183145.0,234000,72943,44000,2590,18615,225681,44505,0,82516,269832,67822.0,380600,0,1626249.0,1393817,128676,30565,49852,10500,0,0,12839,1626249
2001,96.8,1.0330578512396695,New Maryland,PPSA,4284,4375,0.0100019997003266,177526600,183395247.93388432,41439.449112978524,42809.348257209225,326360.0,400000,110000,0,5000,15600,384990,121798,0,14500,157903,23499.0,538203,0,2097853.0,1775621,216949,0,0,70135,33099,0,2049,2097853
2001,96.8,1.0330578512396695,Nigadoo,municipal,961,950,0.01349966928340693,24719050,25536208.677685954,25722.216441207074,26572.537645875083,135824.0,116375,14939,0,0,4421,133008,36000,0,11803,23800,14000.0,0,0,490170.0,333699,108326,28555,11100,2400,0,0,6090,490170
2001,96.8,1.0330578512396695,Norton,PPSA,1390,1476,0.01163058523525395,33899154,35019787.19008265,24387.88057553957,25194.091503656582,61360.0,119540,69670,0,2000,0,266234,72300,0,10955,10000,34906.0,0,21300,668265.0,394267,144318,61780,22000,7900,0,38000,0,668265
2001,96.8,1.0330578512396695,Néguac,PPSA,1735,1745,0.01219905560618132,64521388,66654326.446281,37188.11988472623,38417.479219758505,217900.0,263060,83095,0,5000,1420,306280,40760,0,49810,65115,180665.0,16200,0,1229305.0,787100,182010,119245,3000,112694,0,15280,9976,1229305
